id_player,goals,inside_area,outside_area,right_foot,left_foot,head,other,penalties_scored
250090719,0,0,0,0,0,0,0,0
250090398,0,0,0,0,0,0,0,0
250090101,0,0,0,0,0,0,0,0
250089688,0,0,0,0,0,0,0,0
250088039,0,0,0,0,0,0,0,0
250087431,0,0,0,0,0,0,0,0
250082664,0,0,0,0,0,0,0,0
250081931,0,0,0,0,0,0,0,0
250081341,0,0,0,0,0,0,0,0
250077644,0,0,0,0,0,0,0,0
250073778,0,0,0,0,0,0,0,0
250063617,0,0,0,0,0,0,0,0
250056861,0,0,0,0,0,0,0,0
250056685,0,0,0,0,0,0,0,0
250055899,0,0,0,0,0,0,0,0
250055216,0,0,0,0,0,0,0,0
250055149,0,0,0,0,0,0,0,0
250054969,0,0,0,0,0,0,0,0
250054393,0,0,0,0,0,0,0,0
250052849,0,0,0,0,0,0,0,0
250050416,0,0,0,0,0,0,0,0
250042779,0,0,0,0,0,0,0,0
250029377,0,0,0,0,0,0,0,0
250027008,0,0,0,0,0,0,0,0
250014114,0,0,0,0,0,0,0,0
250010259,0,0,0,0,0,0,0,0
250007631,0,0,0,0,0,0,0,0
250004986,0,0,0,0,0,0,0,0
1905643,0,0,0,0,0,0,0,0
1902445,0,0,0,0,0,0,0,0
108908,0,0,0,0,0,0,0,0
93443,,,,,,,,
69178,,,,,,,,
250204164,,,,,,,,
250202692,,,,,,,,
250201731,,,,,,,,
250201718,,,,,,,,
250200248,,,,,,,,
250199905,,,,,,,,
250199900,,,,,,,,
250199899,,,,,,,,
250199543,,,,,,,,
250199225,,,,,,,,
250198502,,,,,,,,
250198498,,,,,,,,
250197866,,,,,,,,
250196593,,,,,,,,
250196587,,,,,,,,
250196584,,,,,,,,
250196581,,,,,,,,
250196544,,,,,,,,
250196542,,,,,,,,
250195173,,,,,,,,
250194271,,,,,,,,
250193410,,,,,,,,
250192873,,,,,,,,
250192699,,,,,,,,
250192639,,,,,,,,
250192405,,,,,,,,
250192269,,,,,,,,
250190780,,,,,,,,
250190776,,,,,,,,
250190774,,,,,,,,
250190375,,,,,,,,
250190232,,,,,,,,
250190117,,,,,,,,
250189610,,,,,,,,
250189230,,,,,,,,
250189174,,,,,,,,
250189136,,,,,,,,
250188470,,,,,,,,
250188129,,,,,,,,
250187771,,,,,,,,
250185049,,,,,,,,
250184504,,,,,,,,
250183894,,,,,,,,
250183341,,,,,,,,
250182971,,,,,,,,
250180112,,,,,,,,
250180111,,,,,,,,
250180059,,,,,,,,
250179734,,,,,,,,
250179137,,,,,,,,
250179078,,,,,,,,
250178085,,,,,,,,
250178076,,,,,,,,
250177933,,,,,,,,
250177819,,,,,,,,
250177612,,,,,,,,
250177593,,,,,,,,
250177433,,,,,,,,
250177426,,,,,,,,
250177381,,,,,,,,
250177259,,,,,,,,
250176532,,,,,,,,
250176488,,,,,,,,
250176477,,,,,,,,
250176229,,,,,,,,
250176213,,,,,,,,
250176212,,,,,,,,
250176188,,,,,,,,
250176181,,,,,,,,
250174995,,,,,,,,
250174331,,,,,,,,
250173127,,,,,,,,
250172534,,,,,,,,
250171662,,,,,,,,
250171659,,,,,,,,
250171100,,,,,,,,
250170952,,,,,,,,
250170141,,,,,,,,
250170133,,,,,,,,
250169918,,,,,,,,
250169894,,,,,,,,
250169891,,,,,,,,
250169577,,,,,,,,
250169576,,,,,,,,
250168729,,,,,,,,
250168060,,,,,,,,
250166787,,,,,,,,
250165547,,,,,,,,
250164989,,,,,,,,
250164860,,,,,,,,
250164853,,,,,,,,
250164740,,,,,,,,
250164626,,,,,,,,
250164169,,,,,,,,
250164068,,,,,,,,
250164054,,,,,,,,
250163658,,,,,,,,
250163505,,,,,,,,
250163224,,,,,,,,
250162627,,,,,,,,
250162176,,,,,,,,
250160990,,,,,,,,
250160835,,,,,,,,
250154332,,,,,,,,
250154301,,,,,,,,
250153773,,,,,,,,
250153677,,,,,,,,
250153412,,,,,,,,
250153408,,,,,,,,
250150470,,,,,,,,
250148144,,,,,,,,
250139387,,,,,,,,
250139028,,,,,,,,
250138956,,,,,,,,
250138950,,,,,,,,
250138635,,,,,,,,
250138286,,,,,,,,
250138239,,,,,,,,
250137521,,,,,,,,
250135608,,,,,,,,
250135499,,,,,,,,
250135497,,,,,,,,
250129928,,,,,,,,
250129831,,,,,,,,
250128898,,,,,,,,
250127502,,,,,,,,
250127149,,,,,,,,
250127130,,,,,,,,
250124400,,,,,,,,
250123440,,,,,,,,
250119144,,,,,,,,
250118962,,,,,,,,
250118787,,,,,,,,
250117408,,,,,,,,
250116069,,,,,,,,
250113263,,,,,,,,
250112488,,,,,,,,
250109859,,,,,,,,
250109381,,,,,,,,
250109378,,,,,,,,
250108031,,,,,,,,
250106979,,,,,,,,
250106880,,,,,,,,
250105664,,,,,,,,
250104101,,,,,,,,
250103498,,,,,,,,
250101698,,,,,,,,
250096761,,,,,,,,
250088389,,,,,,,,
250088122,,,,,,,,
250088117,,,,,,,,
250087542,,,,,,,,
250086637,,,,,,,,
250082738,,,,,,,,
250082625,,,,,,,,
250081634,,,,,,,,
250079522,,,,,,,,
250074072,,,,,,,,
250070418,,,,,,,,
250069830,,,,,,,,
250067821,,,,,,,,
250066521,,,,,,,,
250065307,,,,,,,,
250064310,,,,,,,,
250061507,,,,,,,,
250058260,,,,,,,,
250058121,,,,,,,,
250056735,,,,,,,,
250042778,,,,,,,,
250041563,,,,,,,,
250040599,,,,,,,,
250022366,,,,,,,,
250017814,,,,,,,,
250015753,,,,,,,,
250011071,,,,,,,,
250000104,,,,,,,,
108501,,,,,,,,
103827,,,,,,,,
101585,,,,,,,,
